"","ID","Lst","Date","Precipitation","Max.Temp.C","Min.Temp.C","Avg.Temp.C","Month","Year"
"1",2,43.12277177,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"2",47,37.72913621,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"3",75,43.83201092,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"4",33,34.40852978,2013-06-01,8.74,27.77777778,18.11111111,22.94444444,"06","2013"
"5",17,38.75966924,2013-06-01,8.74,27.77777778,18.11111111,22.94444444,"06","2013"
"6",69,40.27727012,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"7",92,43.38766832,2013-06-01,7.95,25.38888889,17.27777778,21.33333333,"06","2013"
"8",84,40.68914153,2013-06-01,7.95,25.38888889,17.27777778,21.33333333,"06","2013"
"9",50,45.4179722,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"10",16,44.09178044,2013-06-01,8.74,27.77777778,18.11111111,22.94444444,"06","2013"
"11",35,40.45329815,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"12",81,45.1616207,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"13",82,43.89353528,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"14",12,41.14886522,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"15",58,45.17529278,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"16",67,36.90368438,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"17",54,44.12254262,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"18",78,42.0170423,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"19",59,44.43358244,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"20",21,41.32831127,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"21",6,37.38904322,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"22",80,45.1616207,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"23",13,41.41034375,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"24",14,38.56142408,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"25",31,46.72365584,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"26",85,45.76490123,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"27",40,49.09917974,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"28",93,42.0341324,2013-06-01,7.95,25.38888889,17.27777778,21.33333333,"06","2013"
"29",76,42.34517222,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"30",83,41.94697289,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"31",55,40.92669392,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"32",18,38.28627347,2013-06-01,8.74,27.77777778,18.11111111,22.94444444,"06","2013"
"33",27,42.62374085,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"34",24,46.65700445,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"35",91,40.89934976,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"36",86,42.81344096,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"37",32,43.33810703,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"38",1,35.23483612,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"39",70,42.11616488,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"40",15,39.03140183,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"41",90,41.87006744,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"42",66,35.67490619,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"43",72,48.72832457,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"44",38,46.85012258,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"45",7,45.30090502,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"46",88,40.18327457,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"47",98,42.45113084,2013-06-01,8.74,27.77777778,18.11111111,22.94444444,"06","2013"
"48",53,42.78267878,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"49",46,41.70600248,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"50",43,42.26143073,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"51",44,39.3851669,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"52",51,47.40896885,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"53",49,44.49681581,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"54",37,39.2997164,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"55",8,37.27368505,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"56",28,45.98878154,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"57",41,48.60356684,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"58",94,45.3667019,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"59",9,38.50445708,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"60",57,41.27533196,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"61",45,39.66544454,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"62",79,38.3255807,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"63",22,40.09269704,2013-06-01,8.74,27.77777778,18.11111111,22.94444444,"06","2013"
"64",25,42.81514997,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"65",65,30.96487463,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"66",5,41.50861183,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"67",3,43.01168612,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"68",4,42.17939825,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"69",87,46.44679622,2013-06-01,7.95,25.38888889,17.27777778,21.33333333,"06","2013"
"70",77,45.55811102,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"71",74,40.43279003,2013-06-01,7.95,25.38888889,17.27777778,21.33333333,"06","2013"
"72",19,38.79897647,2013-06-01,8.74,27.77777778,18.11111111,22.94444444,"06","2013"
"73",89,46.34425562,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"74",39,41.94355487,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"75",73,46.96462625,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"76",96,32.95245326,2013-06-01,8.74,27.77777778,18.11111111,22.94444444,"06","2013"
"77",97,35.56552955,2013-06-01,8.74,27.77777778,18.11111111,22.94444444,"06","2013"
"78",52,38.0008688,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"79",36,40.8207353,2013-06-01,7.95,25.38888889,17.27777778,21.33333333,"06","2013"
"80",48,40.19694665,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"81",23,44.00974796,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"82",56,41.27020493,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"83",61,46.13404739,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"84",62,47.31326429,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"85",63,45.24365318,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"86",64,45.97510946,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"87",10,45.7426841,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"88",11,44.41905586,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"89",26,43.58591348,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"90",34,45.65039756,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"91",29,46.74929099,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"92",68,39.64664543,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"93",71,43.45602872,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"94",20,44.31395174,2013-06-01,8.74,27.77777778,18.11111111,22.94444444,"06","2013"
"95",95,37.63855868,2013-06-01,8.74,27.77777778,18.11111111,22.94444444,"06","2013"
"96",60,47.05349477,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"97",42,40.30290527,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"98",30,48.7334516,2013-06-01,8.16,27.61111111,19.11111111,23.33333333,"06","2013"
"99",2,41.01727145,2013-07-01,2.8,31,23.61111111,27.33333333,"07","2013"
"100",47,38.44862942,2013-07-01,2.8,31,23.61111111,27.33333333,"07","2013"
"101",75,44.95824851,2013-07-01,2.8,31,23.61111111,27.33333333,"07","2013"
"102",17,42.11274686,2013-07-01,3.74,31.44444444,22.88888889,27.16666667,"07","2013"
"103",69,42.30073796,2013-07-01,2.8,31,23.61111111,27.33333333,"07","2013"
"104",92,47.89261868,2013-07-01,2.26,30.27777778,22.44444444,26.38888889,"07","2013"
"105",84,37.75989839,2013-07-01,2.26,30.27777778,22.44444444,26.38888889,"07","2013"
"106",50,42.54854441,2013-07-01,2.8,31,23.61111111,27.33333333,"07","2013"
"107",16,47.70120956,2013-07-01,3.74,31.44444444,22.88888889,27.16666667,"07","2013"
"108",35,42.67672016,2013-07-01,2.8,31,23.61111111,27.33333333,"07","2013"
"109",12,45.99219956,2013-07-01,2.8,31,23.61111111,27.33333333,"07","2013"
"110",67,38.40932219,2013-07-01,2.8,31,23.61111111,27.33333333,"07","2013"
"111",78,41.42743385,2013-07-01,2.8,31,23.61111111,27.33333333,"07","2013"
"112",21,42.37251638,2013-07-01,2.8,31,23.61111111,27.33333333,"07","2013"
"113",6,39.37833086,2013-07-01,2.8,31,23.61111111,27.33333333,"07","2013"
"114",14,43.40817644,2013-07-01,2.8,31,23.61111111,27.33333333,"07","2013"
"115",31,42.89889146,2013-07-01,2.8,31,23.61111111,27.33333333,"07","2013"
"116",85,48.70610744,2013-07-01,2.8,31,23.61111111,27.33333333,"07","2013"
"117",40,44.81298266,2013-07-01,2.8,31,23.61111111,27.33333333,"07","2013"
"118",93,44.83349078,2013-07-01,2.26,30.27777778,22.44444444,26.38888889,"07","2013"
"119",76,42.67159313,2013-07-01,2.8,31,23.61111111,27.33333333,"07","2013"
"120",83,45.29321447,2013-07-01,2.8,31,23.61111111,27.33333333,"07","2013"
"121",18,43.76706854,2013-07-01,3.74,31.44444444,22.88888889,27.16666667,"07","2013"
"122",24,47.33548142,2013-07-01,2.8,31,23.61111111,27.33333333,"07","2013"
"123",91,43.503881,2013-07-01,2.8,31,23.61111111,27.33333333,"07","2013"
"124",86,40.52507657,2013-07-01,2.8,31,23.61111111,27.33333333,"07","2013"
"125",32,45.30859556,2013-07-01,2.8,31,23.61111111,27.33333333,"07","2013"
"126",1,37.65735779,2013-07-01,2.8,31,23.61111111,27.33333333,"07","2013"
"127",15,41.18646344,2013-07-01,2.8,31,23.61111111,27.33333333,"07","2013"
"128",90,42.83907611,2013-07-01,2.8,31,23.61111111,27.33333333,"07","2013"
"129",66,39.58853909,2013-07-01,2.8,31,23.61111111,27.33333333,"07","2013"
"130",72,48.01737641,2013-07-01,2.8,31,23.61111111,27.33333333,"07","2013"
"131",38,44.31907877,2013-07-01,2.8,31,23.61111111,27.33333333,"07","2013"
"132",7,43.74485141,2013-07-01,2.8,31,23.61111111,27.33333333,"07","2013"
"133",88,44.45067254,2013-07-01,2.8,31,23.61111111,27.33333333,"07","2013"
"134",98,39.24673709,2013-07-01,3.74,31.44444444,22.88888889,27.16666667,"07","2013"
"135",46,42.36909836,2013-07-01,2.8,31,23.61111111,27.33333333,"07","2013"
"136",43,45.51709478,2013-07-01,2.8,31,23.61111111,27.33333333,"07","2013"
"137",44,40.61907212,2013-07-01,2.8,31,23.61111111,27.33333333,"07","2013"
"138",51,47.03982269,2013-07-01,2.8,31,23.61111111,27.33333333,"07","2013"
"139",49,44.86937999,2013-07-01,2.8,31,23.61111111,27.33333333,"07","2013"
"140",37,41.83246922,2013-07-01,2.8,31,23.61111111,27.33333333,"07","2013"
"141",8,40.0175006,2013-07-01,2.8,31,23.61111111,27.33333333,"07","2013"
"142",41,45.91187609,2013-07-01,2.8,31,23.61111111,27.33333333,"07","2013"
"143",94,47.44485806,2013-07-01,2.8,31,23.61111111,27.33333333,"07","2013"
"144",9,39.85001762,2013-07-01,2.8,31,23.61111111,27.33333333,"07","2013"
"145",45,41.69574842,2013-07-01,2.8,31,23.61111111,27.33333333,"07","2013"
"146",79,43.39279535,2013-07-01,2.8,31,23.61111111,27.33333333,"07","2013"
"147",22,46.9731713,2013-07-01,3.74,31.44444444,22.88888889,27.16666667,"07","2013"
"148",25,44.43358244,2013-07-01,2.8,31,23.61111111,27.33333333,"07","2013"
"149",65,34.00691243,2013-07-01,2.8,31,23.61111111,27.33333333,"07","2013"
"150",3,41.07879581,2013-07-01,2.8,31,23.61111111,27.33333333,"07","2013"
"151",4,39.46890839,2013-07-01,2.8,31,23.61111111,27.33333333,"07","2013"
"152",77,45.95460134,2013-07-01,2.8,31,23.61111111,27.33333333,"07","2013"
"153",74,43.71579824,2013-07-01,2.26,30.27777778,22.44444444,26.38888889,"07","2013"
"154",19,43.84226498,2013-07-01,3.74,31.44444444,22.88888889,27.16666667,"07","2013"
"155",89,48.3061991,2013-07-01,2.8,31,23.61111111,27.33333333,"07","2013"
"156",39,42.53658134,2013-07-01,2.8,31,23.61111111,27.33333333,"07","2013"
"157",73,46.79201624,2013-07-01,2.8,31,23.61111111,27.33333333,"07","2013"
"158",96,36.30211286,2013-07-01,3.74,31.44444444,22.88888889,27.16666667,"07","2013"
"159",97,38.21620406,2013-07-01,3.74,31.44444444,22.88888889,27.16666667,"07","2013"
"160",52,42.2733938,2013-07-01,2.8,31,23.61111111,27.33333333,"07","2013"
"161",36,44.62840958,2013-07-01,2.26,30.27777778,22.44444444,26.38888889,"07","2013"
"162",48,44.22850124,2013-07-01,2.8,31,23.61111111,27.33333333,"07","2013"
"163",23,46.23487898,2013-07-01,2.8,31,23.61111111,27.33333333,"07","2013"
"164",26,40.03117268,2013-07-01,2.8,31,23.61111111,27.33333333,"07","2013"
"165",34,46.26564116,2013-07-01,2.8,31,23.61111111,27.33333333,"07","2013"
"166",68,42.4442948,2013-07-01,2.8,31,23.61111111,27.33333333,"07","2013"
"167",71,43.25607455,2013-07-01,2.8,31,23.61111111,27.33333333,"07","2013"
"168",20,47.28762914,2013-07-01,3.74,31.44444444,22.88888889,27.16666667,"07","2013"
"169",95,38.5648421,2013-07-01,3.74,31.44444444,22.88888889,27.16666667,"07","2013"
"170",42,39.65519048,2013-07-01,2.8,31,23.61111111,27.33333333,"07","2013"
"171",2,37.13269172,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"172",47,37.01989706,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"173",75,40.87798714,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"174",33,33.49933646,2013-08-01,4.57,28.22222222,19.16666667,23.72222222,"08","2013"
"175",17,37.98206969,2013-08-01,4.57,28.22222222,19.16666667,23.72222222,"08","2013"
"176",69,36.59264456,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"177",92,42.9399077,2013-08-01,2.73,27.38888889,19.72222222,23.55555556,"08","2013"
"178",84,39.08096312,2013-08-01,2.73,27.38888889,19.72222222,23.55555556,"08","2013"
"179",50,37.21045168,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"180",16,41.82221516,2013-08-01,4.57,28.22222222,19.16666667,23.72222222,"08","2013"
"181",35,37.54456313,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"182",81,41.8290512,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"183",82,40.75579292,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"184",12,40.83269837,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"185",58,43.02364919,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"186",67,34.43245592,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"187",54,38.57965352,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"188",78,38.39735912,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"189",59,41.22918869,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"190",21,38.23671218,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"191",6,34.32376288,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"192",80,41.8290512,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"193",13,38.38197803,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"194",14,38.1375896,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"195",31,45.48975062,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"196",85,42.5810156,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"197",40,41.28045899,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"198",93,40.94549303,2013-08-01,2.73,27.38888889,19.72222222,23.55555556,"08","2013"
"199",76,38.86990039,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"200",83,39.61502875,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"201",55,38.93227925,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"202",18,38.32045367,2013-08-01,4.57,28.22222222,19.16666667,23.72222222,"08","2013"
"203",27,39.71329682,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"204",24,43.82517488,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"205",91,34.87679852,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"206",86,38.45631997,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"207",32,40.7011046,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"208",1,32.34746372,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"209",70,38.53920695,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"210",15,36.50035802,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"211",90,37.54798115,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"212",66,33.18487862,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"213",72,46.12379333,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"214",38,37.66333933,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"215",7,40.03288169,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"216",88,36.86095913,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"217",98,37.29846569,2013-08-01,4.57,28.22222222,19.16666667,23.72222222,"08","2013"
"218",53,39.63297335,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"219",46,40.34904854,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"220",43,38.86220984,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"221",44,37.33777292,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"222",51,40.40715488,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"223",49,40.43877157,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"224",37,37.70691908,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"225",8,34.77197924,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"226",28,44.03196509,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"227",41,41.50690282,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"228",94,41.53937401,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"229",9,35.13315002,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"230",57,40.19181962,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"231",45,35.94663878,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"232",79,37.35571753,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"233",22,40.06193486,2013-08-01,4.57,28.22222222,19.16666667,23.72222222,"08","2013"
"234",25,39.08779916,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"235",65,28.05670928,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"236",5,37.64624923,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"237",3,36.20162307,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"238",4,35.85777026,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"239",87,43.66281893,2013-08-01,2.73,27.38888889,19.72222222,23.55555556,"08","2013"
"240",77,41.61457045,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"241",74,38.43324833,2013-08-01,2.73,27.38888889,19.72222222,23.55555556,"08","2013"
"242",19,38.24867525,2013-08-01,4.57,28.22222222,19.16666667,23.72222222,"08","2013"
"243",89,44.02342004,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"244",39,38.27089238,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"245",73,44.61644651,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"246",96,31.70487596,2013-08-01,4.57,28.22222222,19.16666667,23.72222222,"08","2013"
"247",97,34.88192555,2013-08-01,4.57,28.22222222,19.16666667,23.72222222,"08","2013"
"248",52,37.7616074,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"249",36,37.06433132,2013-08-01,2.73,27.38888889,19.72222222,23.55555556,"08","2013"
"250",48,38.6502926,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"251",23,39.47574443,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"252",56,38.96588978,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"253",61,41.15826478,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"254",62,42.59896021,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"255",63,41.99482517,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"256",64,42.02558735,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"257",10,39.14248748,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"258",11,40.09440605,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"259",26,43.22873039,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"260",34,36.51061208,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"261",29,44.48656175,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"262",68,35.20834646,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"263",71,39.74918603,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"264",20,42.40669658,2013-08-01,4.57,28.22222222,19.16666667,23.72222222,"08","2013"
"265",95,31.35054122,2013-08-01,4.57,28.22222222,19.16666667,23.72222222,"08","2013"
"266",60,41.49066722,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"267",42,33.72919831,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"268",30,46.2895673,2013-08-01,1.97,27.83333333,20.77777778,24.33333333,"08","2013"
"269",2,40.58033456,2014-06-01,3.69,26.66666667,18.33333333,22.5,"06","2014"
"270",47,37.51209194,2014-06-01,3.69,26.66666667,18.33333333,22.5,"06","2014"
"271",75,36.47045035,2014-06-01,3.69,26.66666667,18.33333333,22.5,"06","2014"
"272",33,34.40169374,2014-06-01,4.41,27.77777778,17.61111111,22.66666667,"06","2014"
"273",17,39.7098788,2014-06-01,4.41,27.77777778,17.61111111,22.66666667,"06","2014"
"274",69,40.86687857,2014-06-01,3.69,26.66666667,18.33333333,22.5,"06","2014"
"275",92,46.0332158,2014-06-01,2.61,26.33333333,17.66666667,22,"06","2014"
"276",84,39.92350505,2014-06-01,2.61,26.33333333,17.66666667,22,"06","2014"
"277",50,35.09384279,2014-06-01,3.69,26.66666667,18.33333333,22.5,"06","2014"
"278",16,45.60254528,2014-06-01,4.41,27.77777778,17.61111111,22.66666667,"06","2014"
"279",35,41.68891238,2014-06-01,3.69,26.66666667,18.33333333,22.5,"06","2014"
"280",81,38.4053345,2014-06-01,3.69,26.66666667,18.33333333,22.5,"06","2014"
"281",82,36.88773362,2014-06-01,3.69,26.66666667,18.33333333,22.5,"06","2014"
"282",12,42.66475709,2014-06-01,3.69,26.66666667,18.33333333,22.5,"06","2014"
"283",58,45.7654709,2014-06-01,3.69,26.66666667,18.33333333,22.5,"06","2014"
"284",67,31.05716117,2014-06-01,3.69,26.66666667,18.33333333,22.5,"06","2014"
"285",54,39.54068681,2014-06-01,3.69,26.66666667,18.33333333,22.5,"06","2014"
"286",78,35.5390399,2014-06-01,3.69,26.66666667,18.33333333,22.5,"06","2014"
"287",59,39.72440539,2014-06-01,3.69,26.66666667,18.33333333,22.5,"06","2014"
"288",21,41.20184453,2014-06-01,3.69,26.66666667,18.33333333,22.5,"06","2014"
"289",6,35.31658376,2014-06-01,3.69,26.66666667,18.33333333,22.5,"06","2014"
"290",80,38.4053345,2014-06-01,3.69,26.66666667,18.33333333,22.5,"06","2014"
"291",13,40.86346055,2014-06-01,3.69,26.66666667,18.33333333,22.5,"06","2014"
"292",14,40.09782407,2014-06-01,3.69,26.66666667,18.33333333,22.5,"06","2014"
"293",31,50.65950587,2014-06-01,3.69,26.66666667,18.33333333,22.5,"06","2014"
"294",85,44.68480691,2014-06-01,3.69,26.66666667,18.33333333,22.5,"06","2014"
"295",40,37.436041,2014-06-01,3.69,26.66666667,18.33333333,22.5,"06","2014"
"296",93,41.85639536,2014-06-01,2.61,26.33333333,17.66666667,22,"06","2014"
"297",76,35.61765436,2014-06-01,3.69,26.66666667,18.33333333,22.5,"06","2014"
"298",83,40.73870282,2014-06-01,3.69,26.66666667,18.33333333,22.5,"06","2014"
"299",55,40.80592388,2014-06-01,3.69,26.66666667,18.33333333,22.5,"06","2014"
"300",18,41.03777957,2014-06-01,4.41,27.77777778,17.61111111,22.66666667,"06","2014"
"301",27,44.35667699,2014-06-01,3.69,26.66666667,18.33333333,22.5,"06","2014"
"302",24,46.93386407,2014-06-01,3.69,26.66666667,18.33333333,22.5,"06","2014"
"303",91,41.06854175,2014-06-01,3.69,26.66666667,18.33333333,22.5,"06","2014"
